publishedAt,title,description,url,source_name
2025-10-24T22:04:20Z,Canada Hails ‘Strategic Partnership’ with China as Trump Cuts Trade Talks,"Canadian Foreign Minister Anita Anand on Monday hailed Communist China as a valuable strategic partner, a dramatic turnaround from years of tense relations between Ottawa and Beijing necessitated by Canada’s deteriorating relationship with the United States.
…",https://www.breitbart.com/economy/2025/10/24/canada-hails-strategic-partnership-with-china-as-trump-cuts-trade-talks/,Breitbart News
2025-10-24T22:04:14Z,Michael Kovrig warns of China’s ‘diplomatic wrapping paper’ as Carney pursues deeper ties,"As Prime Minister Mark Carney aims to meet with Chinese President Xi Jinping amid a U.S. trade war, a former Canadian diplomat who spent more than a thousand days imprisoned in China is warning Ottawa to remember the threat China poses to Canada.",https://www.cbc.ca/news/politics/michael-kovrig-diplomat-china-carney-trade-9.6952748,CBC News
2025-10-24T21:45:08Z,Canada Launches Anti-Dumping Probe of Chinese Truck Body Imports,Canada is launching an anti-dumping investigation into truck body imports from China just as Prime Minister Mark Carney is trying to ease trade tensions with the east Asian country.,https://financialpost.com/pmn/business-pmn/canada-launches-anti-dumping-probe-of-chinese-truck-body-imports,Financial Post
2025-10-24T21:43:10Z,Ontario to pause anti-tariff Reagan ads after Trump calls off trade talks with Canada,Ontario Premier Doug Ford said the ad will still run during the World Series between the Blue Jays and Dodgers.,https://nypost.com/2025/10/24/us-news/ontario-to-pause-anti-tariff-reagan-ads-after-trump-calls-off-trade-talks-with-canada/,New York Post
2025-10-24T21:42:02Z,Here's the anti-tariff ad that upset Trump so much he ended trade talks with Canada,Canada has committed to scrapping the ad in hopes of restarting negotiations.,https://www.thejournal.ie/whats-the-anti-tariff-ad-that-upset-trump-so-much-that-he-ended-trade-talks-with-canada-6855251-Oct2025/,TheJournal.ie
2025-10-24T21:41:59Z,Canada Seeks New Trade Partners in Asia After Trump’s Blowup,Prime Minister Mark Carney hopes to decrease Ottawa’s dependence on Washington.,http://foreignpolicy.com/2025/10/24/canada-mark-carney-trade-talks-asia-trump-ronald-reagan-ontario-ad/,Foreign Policy
2025-10-24T21:38:03Z,"Ontario will pull ads that triggered Trump in order to restart trade talks, Ford says","OTTAWA — Ontario will pause its anti-tariff television ad campaign in the United States on Monday so that Canada-U.S. trade talks can resume, Ontario Premier Doug Ford said Friday. Ford said he decided to pull the plug on the campaign only after speaking with…",https://financialpost.com/pmn/ontario-will-pull-ads-that-triggered-trump-in-order-to-restart-trade-talks-ford-says,Financial Post
2025-10-24T21:28:34Z,"Ontario Premier Doug Ford caves, pulls anti-tariff ad after Trump blowback",Trump accused the provincial government of interfering with the Supreme Court's decision,https://www.wnd.com/2025/10/ontario-premier-doug-ford-caves-pulls-anti-tariff/,Wnd.com
2025-10-24T21:28:07Z,"1 doctor for 1,000 people: WHO 'standard' that never was","The widely cited 1 doctor per 1,000 population ratio is a myth, the WHO has clarified. This figure, often used by governments to justify expanding medical colleges, lacks WHO backing. Experts emphasize that health workforce planning must consider unique natio…",https://timesofindia.indiatimes.com/india/1-doctor-for-1000-people-who-standard-that-never-was/articleshow/124794865.cms,The Times of India
2025-10-24T20:59:20Z,Carney ready to resume US-Canada trade talks halted by Trump over Reagan ad,Prime Minister Mark Carney said on Friday that Canada stands ready to resume trade talks with the United States that President Donald Trump halted over an anti-tariff advertisement issued by Ontario's provincial government. Trump terminated the talks on Thurs…,https://japantoday.com/category/world/carney-ready-to-resume-us-canada-trade-talks-halted-by-trump-over-reagan-ad1,Japan Today
2025-10-24T20:45:59Z,Bigg Boss 19: Shehbaz Badeshah and Malti Chahar get into a clash over family; latter says 'teri behan toh itni acchi baatein karti thi tujhe kya hua',"Bigg Boss 19 contestants Shehbaz Badeshah and Malti Chahar have turned into rivals, with Shehbaz mocking Malti's directorial debut. He dismissed her documentary on her father as a mere vlog, sparking a heated exchange where Malti defended her work and critici…",https://timesofindia.indiatimes.com/tv/news/hindi/bigg-boss-19-shehbaz-badeshah-and-malti-chahar-get-into-a-clash-over-family-latter-says-teri-behan-toh-itni-acchi-baatein-karti-thi-tujhe-kya-hua/articleshow/124794762.cms,The Times of India
2025-10-24T20:44:37Z,Trump's latest outburst is another reminder of how much has changed,"""I think we all cling to a model of behaviour of a president, out of comfort,"" Flavio Volpe, president of Automotive Parts Manufacturers' Association, said on Friday morning, ""and I don't know what good it does us now.""",https://www.cbc.ca/news/politics/trump-ford-ad-tariffs-carney-analysis-9.6952538,CBC News
2025-10-24T20:41:50Z,Court seeks report on complaint seeking FIR against Vaishno Devi shrine board for Aug 26 landslide deaths,"A court in Katra has ordered police to submit an action taken report regarding a complaint alleging criminal negligence by Shri Mata Vaishno Devi Shrine Board officials. The complaint seeks an FIR for the deaths of 34 pilgrims in a landslide on August 26, fol…",https://timesofindia.indiatimes.com/india/court-seeks-report-from-police-on-complaint-seeking-fir-against-vaishno-devi-shrine-board-for-aug-26-landslide-deaths/articleshow/124794768.cms,The Times of India
2025-10-24T20:21:56Z,US-Canada Trade Talks Worked Before Trump Blowup: Carney,"Prime Minister Mark Carney said Canada is prepared to resume trade talks “when the Americans are ready,” hours after US President Donald Trump halted negotiations between the two countries.
“We can’t control the trade policy of the United States,” Carney said…",https://biztoc.com/x/e7170186baecaed1,Biztoc.com
2025-10-24T20:20:08Z,"JUST IN: Ontario Premier Doug Ford Caves, Pulls Anti-Tariff Ad Campaign After Trump Ends Trade Negotiations with Canada","Ontario Premier Doug Ford caved less that 24 hours after President Trump ended trade negotiations with Canada over an anti-tariff ad campaign.
The post JUST IN: Ontario Premier Doug Ford Caves, Pulls Anti-Tariff Ad Campaign After Trump Ends Trade Negotiations…",https://www.thegatewaypundit.com/2025/10/ontario-premier-doug-ford-caves-pulls-anti-tariff/,Thegatewaypundit.com
2025-10-24T20:13:14Z,Ontario quickly caves to Trump and promises to pull the offending Reagan ad that killed Canada trade talks,"Days before he called the ad fraudulent, Trump told a group of Republican senators that he'd take out the same ad if he were Canadian.",https://fortune.com/2025/10/24/canada-tariffs-tv-ad-trump-carney-ontario-prime-minister-trade-what-happened/,Fortune
2025-10-24T20:10:38Z,Blue Jays Anti-Tariff Ad Gets World Series Update After Trump Threat,Recent Toronto Blue Jays broadcasts have featured a political ad that caught the attention of President Trump.,https://www.forbes.com/sites/peterchawaga/2025/10/24/blue-jays-anti-tariff-ad-gets-world-series-update-after-trump-threat/,Forbes
2025-10-24T20:06:17Z,Ontario premier says he’ll pull ad that upset Trump so U.S.-Canada trade talks can resume,The leader of Canada’s most populous province said Friday he’ll pull the anti-tariff ad that prompted U.S. President Donald Trump to end trade talks with Canada.,https://www.pbs.org/newshour/world/ontario-premier-says-hell-pull-ad-that-upset-trump-so-u-s-canada-trade-talks-can-resume,PBS
2025-10-24T20:03:55Z,Kathua SSP suspends 8 cops after attack on Kerala preachers,"Eight police personnel in Kathua have been suspended for negligence after a video surfaced showing them failing to prevent an attack on Kerala-based religious preachers. Assailants, accusing the preachers of illegal conversion, assaulted their vehicle.",https://timesofindia.indiatimes.com/india/kathua-ssp-suspends-8-cops-after-attack-on-kerala-preachers/articleshow/124794573.cms,The Times of India
