publishedAt,title,description,url,source_name
2025-10-26T19:37:24Z,U.S. and China say trade deal drawing closer as Trump and Xi prepare for high-stakes meeting,"A trade deal between the United States and China is drawing closer, officials from the world’s two largest economies said Sunday as they reached an initial consensus for President Donald Trump and Chinese leader Xi Jinping to aim to finalize during their high…",https://www.pbs.org/newshour/world/u-s-and-china-say-trade-deal-drawing-closer-as-trump-and-xi-prepare-for-high-stakes-meeting,PBS
2025-10-26T18:41:26Z,Thousands rally for Alberta independence at Legislature,"The Alberta legislature was awash in blue as thousands of Albertans attended the “I am Alberta” rally on Saturday afternoon to support Alberta sovereignty and independence. Initial estimates suggested around 5,000 attendees, although organizers were waiting o…",https://freerepublic.com/focus/f-news/4348751/posts,Freerepublic.com
2025-10-26T17:35:27Z,Carney pushes back on provinces spoiling for a fight with Trump,Prime Minister Mark Carney distanced himself from Ontario Premier Doug Ford's interventions on trade following and tariffs. Read more.,https://financialpost.com/news/carney-provinces-spoiling-fight-trump,Financial Post
2025-10-26T17:35:27Z,Carney Pushes Back on Provinces Spoiling for a Fight With Trump,Canadian Prime Minister Mark Carney’s government appeared to distance itself from the Ontario premier’s interventions on trade following US President Donald Trump’s decision to increase tariffs because of an Ontario government television ad.,https://financialpost.com/pmn/business-pmn/carney-pushes-back-on-provinces-spoiling-for-a-fight-with-trump,Financial Post
2025-10-26T17:19:51Z,East Timor joins ASEAN in bloc’s first expansion since the 1990s on opening day of summit,"The Association of Southeast Asian Nations welcomed East Timor as its newest member Sunday, which its prime minister said was a “dream realized” for the tiny nation. Meanwhile, Cambodia and Thailand signed an agreement expanding a ceasefire on their borders w…",https://www.pbs.org/newshour/world/east-timor-joins-asean-in-blocs-first-expansion-since-the-1990s-on-opening-day-of-summit,PBS
2025-10-26T16:39:56Z,Thousands turn up for independent Alberta rally - is the Canadian state on the verge of seceding?,"Alberta Premier Danielle Smith, earlier this year, announced that she would hold a referendum on separation from Canada next year if a citizen-led petition reaches the required number of signatures.",https://economictimes.indiatimes.com/news/international/us/thousands-turn-up-for-independent-alberta-rally-is-the-canadian-state-on-the-verge-of-seceding/articleshow/124830301.cms,The Times of India
2025-10-26T16:13:02Z,"Donald Trump Got Mad at the TV, So Now Stuff Costs More","Last month, Donald Trump’s administration assured the US Supreme Court that the president’s massive tariffs were intended to address an “unusual and extraordinary threat” and were “essential to the country’s future.” This weekend, Trump announced that he was …",https://www.motherjones.com/politics/2025/10/donald-trump-world-series-canada-tariffs-reagan-carney-ford-bessent/,Mother Jones
2025-10-26T16:11:12Z,"Trump’s outrage toward Canada ‘super childish behaviour,’ says U.S. Democratic senator",Democratic Sen. Tim Kaine of Virginia says U.S. President Donald Trump’s outrage toward Canada over an anti-tariff advertisement by the Ontario government is “a temper tantrum” that will blow over — but it’s embarrassing for the United States.,https://www.cbc.ca/news/politics/trump-tariff-canada-democratic-senator-9.6954115,CBC News
2025-10-26T15:18:38Z,US and China say trade deal drawing closer as Trump and Xi prepare for meeting,"China's top trade negotiator, Li Chenggang, told reporters the two had reached a ""preliminary consensus,"" while Trump's treasury secretary, Scott Bessent, said there was ""a very successful framework.""",https://www.npr.org/2025/10/26/nx-s1-5586646/us-china-trade-deal-drawing-closer,NPR
2025-10-26T15:02:34Z,'F*ck Trudeau? Don't Mind If I Do!',"Katy and Justin sitting in a tree, K-I-S-S-I-N-G.",https://www.wonkette.com/p/fck-trudeau-dont-mind-if-i-do,Wonkette.com
2025-10-26T14:36:07Z,Bank of Canada expected to cut rates again as trade turbulence persists,A fragile business climate and fresh trade uncertainty are predicted to outweigh worries about rising inflation,https://www.theglobeandmail.com/business/article-bank-of-canada-interest-rate-decision-october-economy-inflation-tiff/,The Globe And Mail
2025-10-26T14:15:34Z,US-China Trade Tensions Appear To Cool Before Upcoming Trump-Xi Meeting,U.S.-China trade tensions appear to have cooled before an upcoming meeting between Trump and Chinese leader Xi Jinping.,https://www.huffpost.com/entry/ap-as-trump-xi-china-us-trade_n_68fe2c14e4b0ebfddfba1987,HuffPost
